activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,14577648,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccccc1I)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '13.76', 'le': '0.34', 'lle': '2.89', 'sei': '8.65'}",CHEMBL3233083,,CHEMBL3233083,5.80,0,http://www.openphacts.org/units/Nanomolar,2081272,=,1,1,=,,IC50,nM,,1600.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,1.6
,14577649,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '13.07', 'le': '0.24', 'lle': '2.02', 'sei': '4.61'}",CHEMBL3233084,,CHEMBL3233084,4.19,0,http://www.openphacts.org/units/Nanomolar,2081273,=,1,1,=,,IC50,nM,,65100.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,65.1
,14577650,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccccc1[N+](=O)[O-])NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '14.34', 'le': '0.27', 'lle': '2.67', 'sei': '4.43'}",CHEMBL3233085,,CHEMBL3233085,4.88,0,http://www.openphacts.org/units/Nanomolar,2081274,=,1,1,=,,IC50,nM,,13200.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,13.2
Not Determined,14577651,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233086,,CHEMBL3233086,,0,,2081275,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14577652,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233087,,CHEMBL3233087,,0,,2081276,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
,14577653,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '17.41', 'le': '0.32', 'lle': '2.78', 'sei': '8.04'}",CHEMBL1346687,,CHEMBL1346687,5.39,0,http://www.openphacts.org/units/Nanomolar,2081277,=,1,1,=,,IC50,nM,,4100.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,4.1
,14577654,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1cccc(Br)c1)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '16.29', 'le': '0.36', 'lle': '3.04', 'sei': '9.10'}",CHEMBL3233088,,CHEMBL3233088,6.10,0,http://www.openphacts.org/units/Nanomolar,2081278,=,1,1,=,,IC50,nM,,800.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.8
,14577655,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc(Br)cc1)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '14.88', 'le': '0.33', 'lle': '2.51', 'sei': '8.31'}",CHEMBL3233089,,CHEMBL3233089,5.57,0,http://www.openphacts.org/units/Nanomolar,2081279,=,1,1,=,,IC50,nM,,2700.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,2.7
,14577656,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1cccc2ccccc12)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '15.30', 'le': '0.28', 'lle': '1.83', 'sei': '7.89'}",CHEMBL3233090,,CHEMBL3233090,5.28,0,http://www.openphacts.org/units/Nanomolar,2081280,=,1,1,=,,IC50,nM,,5200.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,5.2
,14577657,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '15.99', 'le': '0.29', 'lle': '2.07', 'sei': '8.24'}",CHEMBL3233091,,CHEMBL3233091,5.52,0,http://www.openphacts.org/units/Nanomolar,2081281,=,1,1,=,,IC50,nM,,3000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,3.0
,14577658,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=Cc1c(OCC(=O)NCCc2nc3ccccc3[nH]2)ccc2ccccc12,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '13.04', 'le': '0.24', 'lle': '1.60', 'sei': '5.79'}",CHEMBL3233092,,CHEMBL3233092,4.87,0,http://www.openphacts.org/units/Nanomolar,2081282,=,1,1,=,,IC50,nM,,13500.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,13.5
,14577659,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1CO)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '13.04', 'le': '0.24', 'lle': '1.95', 'sei': '5.61'}",CHEMBL3233093,,CHEMBL3233093,4.90,0,http://www.openphacts.org/units/Nanomolar,2081283,=,1,1,=,,IC50,nM,,12700.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,12.7
,14577660,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1O)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '14.07', 'le': '0.26', 'lle': '1.93', 'sei': '5.83'}",CHEMBL3233094,,CHEMBL3233094,5.09,0,http://www.openphacts.org/units/Nanomolar,2081284,=,1,1,=,,IC50,nM,,8200.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,8.2
,14577661,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1Br)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '15.74', 'le': '0.34', 'lle': '2.46', 'sei': '9.97'}",CHEMBL3233095,,CHEMBL3233095,6.68,0,http://www.openphacts.org/units/Nanomolar,2081285,=,1,1,=,,IC50,nM,,210.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.21
,14577662,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CCc1ccccc1Br)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '11.04', 'le': '0.24', 'lle': '0.49', 'sei': '7.11'}",CHEMBL3233096,,CHEMBL3233096,4.11,0,http://www.openphacts.org/units/Nanomolar,2081286,=,1,1,=,,IC50,nM,,77500.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,77.5
,14577663,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CSc1ccccc1)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '14.18', 'le': '0.27', 'lle': '1.41', 'sei': '7.64'}",CHEMBL3233097,,CHEMBL3233097,4.42,0,http://www.openphacts.org/units/Nanomolar,2081287,=,1,1,=,,IC50,nM,,38400.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,38.4
,14577664,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,C=CCCn1c(CCNC(=O)COc2ccccc2Cl)nc2ccccc21,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '12.04', 'le': '0.23', 'lle': '0.62', 'sei': '8.23'}",CHEMBL3233115,,CHEMBL3233115,4.62,0,http://www.openphacts.org/units/Nanomolar,2081307,=,1,1,=,,IC50,nM,,23900.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,23.9
,14577665,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)n1c(CCNC(=O)COc2ccc(Br)cc2)nc2ccccc21,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '12.02', 'le': '0.26', 'lle': '1.80', 'sei': '6.83'}",CHEMBL3233116,,CHEMBL3233116,5.00,0,http://www.openphacts.org/units/Nanomolar,2081308,=,1,1,=,,IC50,nM,,9900.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,9.9
Not Determined,14577666,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)n1c(CCNC(=O)COc2ccccc2[N+](=O)[O-])nc2ccccc21,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233117,,CHEMBL3233117,,0,,2081309,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
,14577667,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1Br)NCCc1nc2cc(Cl)ccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '13.56', 'le': '0.30', 'lle': '1.35', 'sei': '9.28'}",CHEMBL3233118,,CHEMBL3233118,6.22,0,http://www.openphacts.org/units/Nanomolar,2081310,=,1,1,=,,IC50,nM,,600.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.6
,14577668,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2[nH]c(CCNC(=O)COc3ccc4ccccc4c3Br)nc2c1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '13.80', 'le': '0.30', 'lle': '2.05', 'sei': '8.22'}",CHEMBL3233119,,CHEMBL3233119,6.27,0,http://www.openphacts.org/units/Nanomolar,2081311,=,1,1,=,,IC50,nM,,540.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.54
,14577669,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc2[nH]c(CCNC(=O)COc3ccc4ccccc4c3Br)nc2c1,,,CHEMBL3232808,J. Med. Chem.,2014,"{'bei': '14.16', 'le': '0.30', 'lle': '1.69', 'sei': '9.26'}",CHEMBL3233120,,CHEMBL3233120,6.21,0,http://www.openphacts.org/units/Nanomolar,2081312,=,1,1,=,,IC50,nM,,620.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.62
Not Determined,14580510,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CCOc1ccccc1)NCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233098,,CHEMBL3233098,,0,,2081288,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580511,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1)NCCc1nc2ccccc2o1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233114,,CHEMBL3233114,,0,,2081306,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580512,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCc1nc2ccccc2o1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233113,,CHEMBL3233113,,0,,2081305,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580513,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1)NCCc1cnc[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233112,,CHEMBL3233112,,0,,2081304,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580514,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccccc1Cl)NCCc1cnc[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233111,,CHEMBL3233111,,0,,2081303,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580515,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ccccc1NC(=O)CCNC(=O)COc1ccccc1[N+](=O)[O-],,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233110,,CHEMBL3233110,,0,,2081302,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580516,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1)NCCC(=O)Nc1ccccc1O,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233109,,CHEMBL3233109,,0,,2081301,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580517,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCC(=O)Nc1ccccc1O,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233108,,CHEMBL3233108,,0,,2081300,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580518,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCC(=O)Nc1ccc(O)cc1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233107,,CHEMBL3233107,,0,,2081299,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580519,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCC(=O)Nc1ccccc1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233106,,CHEMBL3233106,,0,,2081298,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580520,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCC(=O)NCc1ccccc1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233105,,CHEMBL3233105,,0,,2081297,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580521,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C)c(C#N)c(SCCNC(=O)COc2ccccc2C)n1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233104,,CHEMBL3233104,,0,,2081296,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580522,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccc2ccccc2c1Br)NCCc1c[nH]c2ccccc12,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233103,,CHEMBL3233103,,0,,2081295,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580523,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCc1c[nH]c2ccccc12,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233102,,CHEMBL3233102,,0,,2081294,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580524,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CCc1ccccc1Br)NCCN1CCCCC1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233101,,CHEMBL3233101,,0,,2081293,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580525,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,O=C(COc1ccccc1Br)NCCN1CCCCC1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233013,,CHEMBL3233013,,0,,2081292,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580526,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCN1CCCCC1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233100,,CHEMBL3233100,,0,,2081291,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580527,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCC(=O)NCCC(=O)O,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL1310061,,CHEMBL1310061,,0,,2081290,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,14580528,[],CHEMBL3243043,Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate after 5 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1OCCNCCc1nc2ccccc2[nH]1,,,CHEMBL3232808,J. Med. Chem.,2014,,CHEMBL3233099,,CHEMBL3233099,,0,,2081289,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
,14744872,[],CHEMBL3294129,Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli M15/DH5alpha using Z-Phe-Arg-AMC as substrate by spectrofluorometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(/C=N/NC(=O)c2ccc([N+](=O)[O-])cc2)no[n+]1[O-],,,CHEMBL3286336,Eur. J. Med. Chem.,2014,"{'bei': '17.00', 'le': '0.32', 'lle': '4.66', 'sei': '3.60'}",CHEMBL3291135,,CHEMBL3291135,4.95,0,http://www.openphacts.org/units/Nanomolar,2119273,=,1,1,=,,IC50,nM,,11200.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,11.2
,14744873,[],CHEMBL3294129,Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli M15/DH5alpha using Z-Phe-Arg-AMC as substrate by spectrofluorometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1ccc([N+](=O)[O-])cc1,,,CHEMBL3286336,Eur. J. Med. Chem.,2014,"{'bei': '13.65', 'le': '0.25', 'lle': '3.17', 'sei': '3.50'}",CHEMBL3291142,,CHEMBL3291142,4.82,0,http://www.openphacts.org/units/Nanomolar,2119281,=,1,1,=,,IC50,nM,,15100.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,15.1
,14999651,[],CHEMBL3364781,Inhibition of Trypanosoma cruzi cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(SCC/C=N/NC2=NC(=O)C(C)S2)cc1,,,CHEMBL3352665,Eur. J. Med. Chem.,2014,"{'bei': '15.26', 'le': '0.32', 'lle': '1.62', 'sei': '8.71'}",CHEMBL3329473,,CHEMBL3329473,4.69,0,http://www.openphacts.org/units/Nanomolar,2248846,=,1,1,=,,IC50,nM,,20400.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,20.4
,14999652,[],CHEMBL3364781,Inhibition of Trypanosoma cruzi cruzain,B,,,BAO_0000190,BAO_0000357,single protein format,CC1SC(N/N=C/CCCSc2ccccc2)=NC1=O,,,CHEMBL3352665,Eur. J. Med. Chem.,2014,"{'bei': '20.81', 'le': '0.44', 'lle': '3.25', 'sei': '11.89'}",CHEMBL3329474,,CHEMBL3329474,6.40,0,http://www.openphacts.org/units/Nanomolar,2248847,=,1,1,=,,IC50,nM,,400.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.4
Not Determined,15113276,[],CHEMBL3365054,Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry,B,,,BAO_0000190,BAO_0000357,single protein format,N/C(S)=N/N=C/c1ccccn1,,,CHEMBL3352772,Eur. J. Med. Chem.,2014,,CHEMBL25988,,CHEMBL25988,,0,,2259848,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
Not Determined,15113277,[],CHEMBL3365054,Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated for 10 mins before substrate addition by fluorimetry,B,,,BAO_0000190,BAO_0000357,single protein format,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccccn1,,,CHEMBL3352772,Eur. J. Med. Chem.,2014,,CHEMBL3329504,,CHEMBL3329504,,0,,2259849,,1,0,,,IC50,,,,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,,,,
